% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.693845673e+02 +5.693845673e+02 +4.736345673e+02 +4.736345673e+02 +7.5626e-01 +4.3058e-01 +4.2194e-01 +9.4582e-01 +7.1552e-01 +9.6114e-01 +3.7291e-01 +6.7457e-01 +5.3054e-01 +1.6209e-01 +7.2614e-01 +8.6711e-01 +6.7768e-01 +1.1619e-01 +8.8396e-01 +5.9096e-01 +1.3631e-01 +5.7049e-01 +1.0528e-02 +5.6455e-01
546 +3.930811219e+02 +3.930811219e+02 +2.973311219e+02 +2.973311219e+02 +8.0849e-01 +5.6325e-01 +3.5716e-01 +4.0648e-01 +9.1975e-01 +2.5048e-01 +0.0000e+00 +5.0626e-01 +9.0810e-01 +4.5525e-01 +9.9183e-01 +2.2356e-01 +9.9908e-01 +8.7164e-03 +7.0025e-01 +1.7740e-02 +1.0000e+00 +7.4618e-01 +9.8910e-01 +7.6243e-01
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.003981479e+02 +6.003981479e+02 +5.090381479e+02 +5.090381479e+02 +7.9721e-01 +6.3489e-01 +8.8674e-01 +1.7465e-01 +1.4124e-01 +1.8644e-01 +5.6888e-01 +9.8884e-01 +5.0268e-01 +5.0252e-01 +6.4267e-01 +9.0694e-01 +8.9392e-01 +7.2522e-01 +1.8491e-01 +5.0688e-01 +5.4227e-02 +3.4822e-01 +6.2640e-01 +2.9473e-01
251 +3.893944899e+02 +3.893944899e+02 +2.980344899e+02 +2.980344899e+02 +0.0000e+00 +5.1906e-01 +5.0275e-01 +8.8413e-02 +3.4935e-01 +7.9962e-01 +1.7173e-01 +7.6892e-01 +7.4124e-01 +4.0527e-02 +0.0000e+00 +6.9573e-01 +1.0835e-01 +3.4713e-01 +5.0182e-01 +5.1317e-01 +6.1969e-01 +3.6344e-01 +2.6210e-02 +7.2940e-01
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.479852815e+02 +5.479852815e+02 +7.795152815e+02 +7.795152815e+02 +6.4231e-01 +9.5570e-01 +8.9265e-01 +4.8667e-01 +8.6006e-01 +2.4675e-01 +3.2675e-01 +3.4014e-02 +8.4976e-01 +6.6263e-02 +4.9642e-01 +6.1390e-01 +7.4844e-01 +4.8394e-01 +7.0416e-01 +5.9587e-01 +7.7081e-01 +6.6380e-01 +5.0104e-01 +7.9330e-01
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.277920678e+03 +1.277920678e+03 +1.138150678e+03 +1.138150678e+03 +8.6456e-01 +4.7422e-01 +6.3352e-01 +1.9257e-01 +3.6580e-01 +3.7789e-01 +8.3381e-02 +7.7528e-01 +7.3109e-01 +2.7400e-01 +2.9108e-02 +6.7047e-01 +1.5679e-01 +5.3498e-01 +7.6623e-01 +5.4365e-01 +7.5737e-01 +5.8488e-01 +7.7610e-01 +4.2625e-01
7 +9.713054524e+02 +9.713054524e+02 +8.315354524e+02 +8.315354524e+02 +2.1493e-02 +8.9971e-01 +2.2974e-02 +9.9616e-01 +8.0819e-02 +8.1872e-01 +8.5136e-01 +6.6067e-01 +1.2351e-01 +3.3172e-01 +6.7456e-01 +8.6256e-01 +2.1775e-01 +3.1110e-01 +6.4451e-01 +3.7257e-01 +4.2854e-01 +4.9978e-01 +7.4897e-01 +1.6371e-01
7701 +6.295909180e+02 +6.295909180e+02 +4.898209180e+02 +4.898209180e+02 +0.0000e+00 +1.0000e+00 +8.8887e-03 +1.0000e+00 +2.5961e-01 +0.0000e+00 +6.4542e-01 +4.0179e-04 +0.0000e+00 +9.4754e-01 +8.0887e-01 +5.4034e-01 +5.0709e-02 +1.5408e-01 +1.0000e+00 +2.7634e-01 +2.0904e-07 +0.0000e+00 +7.8164e-01 +2.8774e-07
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.881495127e+02 +7.881495127e+02 +7.979795127e+02 +7.979795127e+02 +5.4893e-01 +1.6480e-01 +2.1074e-01 +8.3377e-01 +6.3552e-01 +2.9524e-01 +2.2730e-01 +4.5287e-01 +1.0932e-01 +1.5046e-01 +9.1169e-01 +6.0436e-01 +5.9531e-01 +3.3378e-01 +2.3786e-02 +8.7368e-01 +2.3866e-01 +6.5673e-01 +8.0088e-01 +2.0686e-01
53 +6.111086263e+02 +6.111086263e+02 +6.209386263e+02 +6.209386263e+02 +1.0000e+00 +0.0000e+00 +0.0000e+00 +7.7661e-01 +1.0000e+00 +1.0000e+00 +1.6026e-01 +7.0782e-01 +1.9174e-01 +9.5013e-01 +3.0434e-01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +7.4817e-01 +0.0000e+00 +1.9691e-02 +8.5175e-01
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.088072346e+03 +1.088072346e+03 +1.155282346e+03 +1.155282346e+03 +4.9659e-02 +8.5346e-01 +6.5278e-01 +7.8762e-01 +5.9974e-01 +4.8643e-01 +6.1515e-01 +6.7367e-01 +4.1686e-01 +3.7966e-01 +8.2197e-01 +9.6038e-01 +3.5148e-01 +8.7135e-01 +3.4575e-01 +2.3188e-01 +8.1142e-01 +3.7890e-01 +2.8985e-01 +9.6972e-01
2 +9.341260968e+02 +9.341260968e+02 +1.001336097e+03 +1.001336097e+03 +2.8681e-01 +4.7915e-01 +6.6412e-01 +9.5506e-01 +2.1037e-01 +3.9297e-01 +1.5998e-01 +5.5985e-01 +5.0569e-01 +9.9097e-03 +3.7637e-01 +8.7324e-01 +5.0875e-01 +5.3945e-01 +8.1106e-01 +5.0338e-01 +3.9979e-01 +9.8884e-01 +5.7844e-01 +7.4116e-01
177 +6.253184549e+02 +6.253184549e+02 +6.925284549e+02 +6.925284549e+02 +7.3460e-01 +0.0000e+00 +2.7681e-02 +9.7346e-01 +1.0000e+00 +1.0000e+00 +0.0000e+00 +4.3992e-01 +0.0000e+00 +9.2010e-01 +3.7707e-01 +1.0000e+00 +9.8534e-01 +9.5205e-01 +1.0000e+00 +1.0000e+00 +9.2333e-01 +9.0348e-01 +2.1768e-01 +5.0361e-03
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.846364832e+02 +7.846364832e+02 +7.316764832e+02 +7.316764832e+02 +2.0712e-02 +6.0691e-01 +4.4045e-01 +9.8851e-01 +8.5122e-01 +9.8143e-02 +6.2625e-02 +3.6742e-01 +5.3137e-01 +7.3407e-01 +7.9380e-01 +8.0027e-01 +7.1623e-01 +4.8822e-02 +4.1291e-01 +5.1088e-01 +7.1648e-01 +8.9211e-01 +6.9883e-01 +6.2669e-01
105 +5.736934945e+02 +5.736934945e+02 +5.207334945e+02 +5.207334945e+02 +8.4490e-01 +0.0000e+00 +9.8257e-01 +1.0000e+00 +1.0000e+00 +1.1743e-01 +7.4567e-01 +1.0000e+00 +7.9076e-04 +1.6188e-01 +0.0000e+00 +1.9201e-01 +6.2899e-02 +0.0000e+00 +0.0000e+00 +1.9942e-01 +1.2880e-01 +4.5102e-01 +6.8037e-01 +8.7088e-01
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.737849786e+02 +6.737849786e+02 +7.618449786e+02 +7.618449786e+02 +6.0682e-01 +4.6733e-01 +4.7167e-01 +1.3049e-01 +1.7881e-01 +7.2975e-01 +6.3270e-02 +6.6495e-03 +5.0966e-01 +2.0024e-01 +7.3439e-01 +6.6428e-01 +1.2295e-01 +2.1317e-01 +2.9517e-01 +8.9400e-01 +7.2448e-01 +2.5898e-01 +7.4447e-01 +4.7634e-01
6 +5.964332306e+02 +5.964332306e+02 +6.844932306e+02 +6.844932306e+02 +2.3693e-01 +2.5054e-01 +4.6191e-01 +3.9646e-01 +2.2584e-01 +1.0679e-01 +5.5292e-02 +2.5662e-01 +9.6523e-01 +7.5050e-01 +6.0181e-01 +3.7867e-01 +8.0538e-01 +7.7212e-01 +4.8242e-01 +6.2434e-01 +6.2493e-01 +2.8183e-01 +4.0214e-02 +2.1957e-01
884 +3.949737029e+02 +3.949737029e+02 +4.830337029e+02 +4.830337029e+02 +5.5812e-01 +4.9685e-01 +5.0649e-01 +2.5579e-01 +0.0000e+00 +6.7918e-01 +0.0000e+00 +9.6046e-01 +3.2546e-01 +4.8225e-01 +5.7056e-01 +7.5113e-01 +9.3444e-01 +7.1924e-02 +9.9980e-01 +5.6838e-01 +6.1737e-01 +7.8963e-02 +9.5177e-01 +5.3362e-02
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.074929558e+02 +8.074929558e+02 +8.860229558e+02 +8.860229558e+02 +8.5203e-01 +8.6021e-02 +9.6595e-01 +1.2707e-01 +1.7661e-01 +8.9640e-01 +6.2179e-01 +7.1282e-01 +8.7374e-01 +5.7819e-01 +5.4288e-01 +6.8215e-01 +4.7814e-01 +9.3985e-01 +1.2908e-01 +2.8067e-01 +5.1825e-01 +3.7009e-02 +1.4058e-01 +6.7629e-01
96 +6.177011936e+02 +6.177011936e+02 +6.962311936e+02 +6.962311936e+02 +8.4837e-01 +1.3598e-02 +2.6845e-01 +9.8039e-01 +4.8284e-01 +7.4742e-01 +2.2186e-01 +1.2306e-01 +2.3912e-01 +5.9831e-01 +3.7811e-01 +5.1768e-02 +9.7459e-02 +1.8099e-01 +1.5891e-01 +3.6098e-01 +8.3394e-01 +5.7036e-01 +4.1476e-01 +2.0748e-01
